1,0,0,0,0,0,0,0,2,2,4,2,0,0,0,4,2,0,0,2,12,0,0,10,0,6,2,0,0,4,2,0,0,0,4,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,6,6,0,0,4,2,0,2,2,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,10,0,2,4,0,4,8,0,12,0,0,0,0,2,0,6,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0,0,0,0,10,0,2,2,16,0,0,0,0,0,0,0,12,0,0,0,0,2,2,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,18,2,0,4,0,0,0,8
1,2,0,0,0,4,0,0,0,2,6,0,2,4,0,2,28,2,2,0,6,4,0,4,0,0,0,0,2,4,0,0,4,0,4,0,4,0,0,0,2,0,4,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,6,10,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,4,0,0,2,0,4,0,0,0,4,0,0,4,2,4,2,28,2,8,2,0,0,0,4,104,0,0,0,0,2,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,12,0,0,2,0,4,0,2,0,16,2,2,0,0,2,0,6
1,0,0,0,0,0,0,0,2,2,4,0,2,0,0,8,14,0,2,0,12,2,0,2,0,8,4,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,14,12,0,0,0,2,0,8,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,6,2,0,2,0,0,2,0,2,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,4,4,0,0,4,4,2,0,0,2,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,78,0,0,2,0,0,2,0,2,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,22,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,4
1,0,0,0,0,0,0,0,6,4,6,4,0,0,0,8,20,2,0,10,10,2,0,6,0,4,2,0,0,6,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,18,0,0,2,2,2,0,0,0,0,6,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,4,2,0,0,2,0,2,0,0,0,0,0,0,4,2,2,2,0,0,12,4,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,4,18,0,0,0,0,0,0,0,0,14,0,2,2,0,0,8,8
1,2,0,0,0,0,0,0,4,0,6,0,0,2,2,10,0,0,2,4,2,0,0,20,6,10,2,0,0,8,2,0,2,0,2,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,2,2,4,0,0,0,0,32,4,8,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,2,4,4,0,0,0,0,0,16,0,0,0,0,0,0,8,4,6,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,8,4,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,6,0,6,0,12,2,0,0,8,2,2,0
1,4,0,0,0,0,0,0,6,2,0,0,0,0,0,4,0,0,0,4,2,0,0,6,0,8,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,0,0,6,0,4,4,2,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,6,34,2,4,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,10,0,0,6,0,0,0,8,2,0,0,0,0,0,4,0,0,0,16,0,0,0,2,0,0,4,0,6,8,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,12,0,0,2,0,0,0,0,0,24,8,0,2,0,0,2,16
1,2,0,0,0,2,0,0,2,2,4,2,0,0,0,8,0,0,2,2,2,0,0,8,0,4,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,2,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,16,0,4,2,0,0,2,0,0,0,0,0,4,0,0,2,0,2,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,12,0,2,2,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,4
1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,4,0,2,2,4,0,2,0,22,6,2,0,0,2,4,0,0,4,0,2,0,20,0,0,0,0,0,0,4,2,0,10,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,10,6,0,6,0,0,4,2,0,0,0,0,0,0,2,0,0,4,0,30,0,2,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,4,0,0,2,2,2,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,12,0,2,10,16,0,0,10
1,0,0,0,0,0,2,0,4,4,2,0,0,0,2,8,0,6,0,10,2,0,0,14,8,0,0,0,2,4,0,2,2,2,4,0,4,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,2,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,4,2,26,2,6,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,20,6,0,0,0,2,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,8,4,4,0,0,0,0,2,4,0,0,10,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,4,0,2,0,0
1,4,0,0,0,0,0,0,0,6,0,2,0,0,0,6,4,4,6,12,14,16,0,16,6,10,2,0,0,4,2,2,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,4,0,0,4,0,0,6,0,0,0,0,2,0,0,0,52,0,4,6,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,20,0,0,0,0,0,0,2,6,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,0,2,0,16,8,0,0,20,0,0,0
